id,date,contact_type,institution,function,party,org_name,lobbyist_type,purpose,purpose_details
DILCN93DCUG5H,2018-12-10,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,AITSA d.o.o.,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o revidiranju
6Q9RB932HSJ6H,2018-12-10,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlogi amandmajev k Predlogu novele Zakona o minimalni plači
6Q9RB932HSJ6H,2018-12-10,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlogi amandmajev k Predlogu novele Zakona o minimalni plači
6Q9RB932HSJ6H,2018-12-10,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ZDS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlogi amandmajev k Predlogu novele Zakona o minimalni plači
UJG1J9BUJ5D7H,2018-12-18,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Teme pogovora:
 obnovljivi viri energije, trajnostni razvoj, TEŠ 6, financiranje nevladnih organizacij"
UJG1J9BUJ5D7H,2018-12-18,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Teme pogovora:
 obnovljivi viri energije, trajnostni razvoj, TEŠ 6, financiranje nevladnih organizacij"
UJG1J9BUJ5D7H,2018-12-18,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Teme pogovora:
 obnovljivi viri energije, trajnostni razvoj, TEŠ 6, financiranje nevladnih organizacij"
UJG1J9BUJ5D7H,2018-12-18,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,"Teme pogovora:
 obnovljivi viri energije, trajnostni razvoj, TEŠ 6, financiranje nevladnih organizacij"
UJG1J9BUJ5D7H,2018-12-18,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,"Teme pogovora:
 obnovljivi viri energije, trajnostni razvoj, TEŠ 6, financiranje nevladnih organizacij"
UJG1J9BUJ5D7H,2018-12-18,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,"Teme pogovora:
 obnovljivi viri energije, trajnostni razvoj, TEŠ 6, financiranje nevladnih organizacij"
G1JFL7325AN6H,2019-01-11,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,JT International Ljubljana d.o.o.,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba tobačne zakonodaje.
TBTE483U5BR6H,2019-01-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,PI,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o raziskovalno-razvojni dejavnosti
TBTE483U5BR6H,2019-01-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,PŠ ZRC SAZU,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o raziskovalno-razvojni dejavnosti
TBTE483U5BR6H,2019-01-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,PŠ ZRC SAZU,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o raziskovalno-razvojni dejavnosti
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
DLVCH83NACB3H,2019-01-23,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,DRUŠTVO DELAVSKA SVETOVALNICA,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,Sestanek je potekal na temo problematike delovnih invalidov.
J33UE9S69Z63H,2019-01-28,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,JT International Ljubljana d.o.o.,Izvoljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o omejevanju tobačnih in povezanih izdelkov.
J33UE9S69Z63H,2019-01-28,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,JT International Ljubljana d.o.o.,Izvoljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o omejevanju tobačnih in povezanih izdelkov.
J33UE9S69Z63H,2019-01-28,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,JT International Ljubljana d.o.o.,Izvoljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o omejevanju tobačnih in povezanih izdelkov.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"GITA, Ljubljana",Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"GITA, Ljubljana",Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,"GITA, Ljubljana",Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"GITA, Ljubljana",Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,NIP - v likvidaciji,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,NIP - v likvidaciji,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,NIP - v likvidaciji,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,NIP - v likvidaciji,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,SFU Ljubljana,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,SFU Ljubljana,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,SFU Ljubljana,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,SFU Ljubljana,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
HFEVD8J1RAR7H,2019-01-31,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
5RJ7C93LAB33H,2019-02-07,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ČEBELARSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"1.Ureditev področja prvega vpisa v Centralni register čebelnjakov, 
 2. Ureditev predpisov s področja izvajanja pašnega reda in pašnega katastra
 3. Povračilo trošarin za gorivo čebelarjem
 4. Znižanje DDV-ja za zdravil za čebele.
 5. Podpora k dokončanju poklicnega standarda NPK Apiterapevt
 6. V dohodek v zvezi z osnovno kmetijsko in osnovno gozdarsko dejavnostjo naj se šteje tudi dohodek od malega obsega prve stopnje predelave lastnih kmetijskih in gozdarskih pridelkov.
 7. Prispevki za dopolnilne dejavnosti so previsoki.
 8. Povečanje sredstev programa Javne svetovalne službe v čebelarstvu in Opazovalno napovedovalne službe v čebelarstvu.
 9. Opredelitev MKGP glede stroškovnika Apimondia Kanada."
PDMLD9S7I3I7H,2019-02-11,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ČEBELARSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Pomoč pri reševanju odprtih vprašanj v čebelarstvu.
UICXP53IZ5D7H,2019-03-08,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"ZDRUŽENJE ZA VREDNOTE SLOVENSKE OSAMOSVOJITVE, Zaloška cesta 065, 1000 Ljubljana, MŠ: 4028872000 DŠ: 84399619",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Pobuda za izboljšanje socialnih pravic veteranov vojne za Slovenijo
SBNMR835S717H,2019-03-22,DRUGO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,DRUŠTVO ZA SLOVENSKO - HRVAŠKO ČEZMEJNO SODELOVANJE IN DRUŽENJE NA OBMOČJU EKO PARKA KRAS,Registrirani lobist,Vpliv na odločanje v drugih zadevah,"Vpliv je vezan na vodooskrbo slovenske Istre (nedefinirano) in organizacijo skupnega dogodka med slovenskimi in hrvaškimi poslanci (železnica, ceste; nedefinirano). G. v sporočilu omenja društvo, ga pa ne specificira. Predvidevam, da gre za društvo, ki sem ga navedel zato, da lahko zaključim postopek izpolnjevanja obrazca."
2XGLH9JV5HL7H,2019-03-26,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,LOVSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Spremembe zakona o divjadi in lovstvu.
2XGLH9JV5HL7H,2019-03-26,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,LOVSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Spremembe zakona o divjadi in lovstvu.
2XGLH9JV5HL7H,2019-03-26,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,LOVSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Spremembe zakona o divjadi in lovstvu.
2XGLH9JV5HL7H,2019-03-26,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,LOVSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Spremembe zakona o divjadi in lovstvu.
SSN528BHB8E6H,2019-04-02,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,MLADINSKI SERVIS d.o.o.,Izvoljeni predstavnik,Vpliv na odločanje v drugih zadevah,Tema o zahtevi po ukinitvi študentskih servisov in predvideni selitvi posredovanja študentskega dela na Zavod za zaposlovanje.
DMDZM9BZJB42H,2019-04-05,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Stališče Trgovinske zbornice Slovenije k predlogu Predloga zakona o spremembah in dopolnitvah Zakona o dohodnini in k Predlogu Zakona o spremembi Zakona o pokojninskem in invalidskem zavarovanju - razbremenitev regresa.
DMDZM9BZJB42H,2019-04-05,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,TRGOVINSKA ZBORNICA SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Stališče Trgovinske zbornice Slovenije k predlogu Predloga zakona o spremembah in dopolnitvah Zakona o dohodnini in k Predlogu Zakona o spremembi Zakona o pokojninskem in invalidskem zavarovanju - razbremenitev regresa.
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,ŠOS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
2VNZJ9S81CC4H,2019-04-15,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,ŠOS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Na sestanku so govorili o Zakonu o skupnosti študentov, pa tudi v zvezi s predlogom za ukinitev študentskega dela."
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,FESTIVAL ZA TRETJE ŽIVLJENJSKO OBDOBJE,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,FESTIVAL ZA TRETJE ŽIVLJENJSKO OBDOBJE,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,FESTIVAL ZA TRETJE ŽIVLJENJSKO OBDOBJE,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,festival za tretje življenjsko obdobje,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,FESTIVAL ZA TRETJE ŽIVLJENJSKO OBDOBJE,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,festival za tretje življenjsko obdobje,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,FESTIVAL ZA TRETJE ŽIVLJENJSKO OBDOBJE,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,festival za tretje življenjsko obdobje,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,festival za tretje življenjsko obdobje,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
33UIN835GN84H,2019-04-16,OSEBNO,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,festival za tretje življenjsko obdobje,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev Festivala za tretje življenjsko obdobje in povabilo poslancem k sodelovanju na festivalu.
