id,function,party,institution,date,contact_type,org_name,lobbyist_type,purpose,purpose_details
1595,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,PROTIM RŽIŠNIK PERC arhitekti in inženirji d.o.o.,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,"Predstavili so: idejo o oblikovanju kadrovskih stanovanj, vlaganje podjetij v kadrovska stanovanja na način, da bi država sofinancirala gradnje, dolgotrajni postopki za pridobivanje okoljevarstvenih dovoljenj, problem regionalnih bolnic, neustrezne stavbe."
1595,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,PROTIM RŽIŠNIK PERC arhitekti in inženirji d.o.o.,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,"Predstavili so: idejo o oblikovanju kadrovskih stanovanj, vlaganje podjetij v kadrovska stanovanja na način, da bi država sofinancirala gradnje, dolgotrajni postopki za pridobivanje okoljevarstvenih dovoljenj, problem regionalnih bolnic, neustrezne stavbe."
1596,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1596,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1596,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1596,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1596,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1596,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1596,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1596,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1596,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,LOVSKA ZVEZA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprememba zakona o lovu in divjadi (več v prilogi).
1600,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,"DRUŠTVO ZA UREJANJE PROTOKOLOV V IZOBRAŽEVALNEM SISTEMU, SVET STARŠEV",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Predstavitev peticije Sveta staršev za spremembo izobraževalnega sistema. 
1600,Funkcionar,NSi,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,26.02.2019,OSEBNO,"DRUŠTVO ZA UREJANJE PROTOKOLOV V IZOBRAŽEVALNEM SISTEMU, SVET STARŠEV",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Predstavitev peticije Sveta staršev za spremembo izobraževalnega sistema. 
1607,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,06.03.2019,OSEBNO,"JT International Ljubljana, trgovsko podjetje, d.o.o.",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1607,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,06.03.2019,OSEBNO,"JT International Ljubljana, trgovsko podjetje, d.o.o.",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1607,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,06.03.2019,OSEBNO,"JT International Ljubljana, trgovsko podjetje, d.o.o.",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1607,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,06.03.2019,OSEBNO,"JT International Ljubljana, trgovsko podjetje, d.o.o.",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,
1630,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,07.03.2019,OSEBNO,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Lobisti so predstavili svoje stališče do normativne ureditve psihoterapije in svetovanja v Sloveniji in svoja prizadevanja s tem v zvezi do sedaj. Poslansko skupino DeSUS so prosili za posredovanje pri ministru za zdravje glede odzivnosti ministrstva in nadaljnjih prizadevanj za celovito ureditev področja psihoterapije.
1630,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,07.03.2019,OSEBNO,SLOVENSKO ZDRUŽENJE ZA PSIHOTERAPIJO IN SVETOVANJE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Lobisti so predstavili svoje stališče do normativne ureditve psihoterapije in svetovanja v Sloveniji in svoja prizadevanja s tem v zvezi do sedaj. Poslansko skupino DeSUS so prosili za posredovanje pri ministru za zdravje glede odzivnosti ministrstva in nadaljnjih prizadevanj za celovito ureditev področja psihoterapije.
1630,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,07.03.2019,OSEBNO,Slovenska krovna zveza za psihoterapijo,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Lobisti so predstavili svoje stališče do normativne ureditve psihoterapije in svetovanja v Sloveniji in svoja prizadevanja s tem v zvezi do sedaj. Poslansko skupino DeSUS so prosili za posredovanje pri ministru za zdravje glede odzivnosti ministrstva in nadaljnjih prizadevanj za celovito ureditev področja psihoterapije.
1630,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,07.03.2019,OSEBNO,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Lobisti so predstavili svoje stališče do normativne ureditve psihoterapije in svetovanja v Sloveniji in svoja prizadevanja s tem v zvezi do sedaj. Poslansko skupino DeSUS so prosili za posredovanje pri ministru za zdravje glede odzivnosti ministrstva in nadaljnjih prizadevanj za celovito ureditev področja psihoterapije.
1630,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,07.03.2019,OSEBNO,SLOVENSKO ZDRUŽENJE ZA PSIHOTERAPIJO IN SVETOVANJE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Lobisti so predstavili svoje stališče do normativne ureditve psihoterapije in svetovanja v Sloveniji in svoja prizadevanja s tem v zvezi do sedaj. Poslansko skupino DeSUS so prosili za posredovanje pri ministru za zdravje glede odzivnosti ministrstva in nadaljnjih prizadevanj za celovito ureditev področja psihoterapije.
1630,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,07.03.2019,OSEBNO,Slovenska krovna zveza za psihoterapijo,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Lobisti so predstavili svoje stališče do normativne ureditve psihoterapije in svetovanja v Sloveniji in svoja prizadevanja s tem v zvezi do sedaj. Poslansko skupino DeSUS so prosili za posredovanje pri ministru za zdravje glede odzivnosti ministrstva in nadaljnjih prizadevanj za celovito ureditev področja psihoterapije.
1612,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,PO POŠTI,ZDRUŽENJE ZA VREDNOTE SLOVENSKE OSAMOSVOJITVE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pobudo VSO za izboljšanje socialnih pravic veteranov vojne za Slovenijo.
1612,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,PO POŠTI,ZDRUŽENJE ZA VREDNOTE SLOVENSKE OSAMOSVOJITVE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pobudo VSO za izboljšanje socialnih pravic veteranov vojne za Slovenijo.
1612,Funkcionar,IMNS,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,PO POŠTI,ZDRUŽENJE ZA VREDNOTE SLOVENSKE OSAMOSVOJITVE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pobudo VSO za izboljšanje socialnih pravic veteranov vojne za Slovenijo.
1612,Funkcionar,IMNS,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,PO POŠTI,ZDRUŽENJE ZA VREDNOTE SLOVENSKE OSAMOSVOJITVE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pobudo VSO za izboljšanje socialnih pravic veteranov vojne za Slovenijo.
1616,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,PO E-POŠTI,"ZDRUŽENJE ZA VREDNOTE SLOVENSKE OSAMOSVOJITVE, Zaloška cesta 065, 1000 Ljubljana, MŠ: 4028872000 DŠ: 84399619",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Pobuda za izboljšanje socialnih pravic veteranov vojne za Slovenijo
1629,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,"Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,PRIPRAVA ZAKONA ZA USTANOVITEV SLOVENSKE MEDICINSKE AKADEMIJE
1629,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,PRIPRAVA ZAKONA ZA USTANOVITEV SLOVENSKE MEDICINSKE AKADEMIJE
1629,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,OSEBNO,ZVEZA DRUŠTEV - SLOVENSKO ZDRAVNIŠKO DRUŠTVO,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,PRIPRAVA ZAKONA ZA USTANOVITEV SLOVENSKE MEDICINSKE AKADEMIJE
1629,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,"Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,PRIPRAVA ZAKONA ZA USTANOVITEV SLOVENSKE MEDICINSKE AKADEMIJE
1629,Funkcionar,DeSUS,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,"Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,PRIPRAVA ZAKONA ZA USTANOVITEV SLOVENSKE MEDICINSKE AKADEMIJE
1629,Funkcionar,DeSUS,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,PRIPRAVA ZAKONA ZA USTANOVITEV SLOVENSKE MEDICINSKE AKADEMIJE
1629,Funkcionar,DeSUS,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,OSEBNO,ZVEZA DRUŠTEV - SLOVENSKO ZDRAVNIŠKO DRUŠTVO,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,PRIPRAVA ZAKONA ZA USTANOVITEV SLOVENSKE MEDICINSKE AKADEMIJE
1629,Funkcionar,DeSUS,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,08.03.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,"Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,PRIPRAVA ZAKONA ZA USTANOVITEV SLOVENSKE MEDICINSKE AKADEMIJE
1621,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.03.2019,PO POŠTI,DRUŠTVO TEHNIČNIH VODIJ - POVRŠINSKO ODKOPAVANJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Pobuda za spremembo rudarske zakonodaje - Zakon o rudarstvu; ZRud-1
1617,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,"SMA, DOMUS MEDICA, DUNAJSKA 126",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o Slovenski medicinski akademiji (SMA). 
1617,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,"SMA, DOMUS MEDICA, DUNAJSKA 126",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o Slovenski medicinski akademiji (SMA). 
1617,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,"sma, Domus Medica, Dunajska 126",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o Slovenski medicinski akademiji (SMA). 
1617,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,"SMA, DOMUS MEDICA, DUNAJSKA 126",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o Slovenski medicinski akademiji (SMA). 
1617,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,"SMA, DOMUS MEDICA, DUNAJSKA 126",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o Slovenski medicinski akademiji (SMA). 
1617,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,"sma, Domus Medica, Dunajska 126",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o Slovenski medicinski akademiji (SMA). 
1618,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,POSLOVNI SISTEM MERCATOR d.d.,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o urejanju trga dela - 27c. člen
1618,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,POSLOVNI SISTEM MERCATOR d.d.,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o urejanju trga dela - 27c. člen
1618,Funkcionar,DeSUS,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,POSLOVNI SISTEM MERCATOR d.d.,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o urejanju trga dela - 27c. člen
1618,Funkcionar,DeSUS,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,12.03.2019,OSEBNO,POSLOVNI SISTEM MERCATOR d.d.,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o urejanju trga dela - 27c. člen
1626,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,OSEBNO,Gospodarska zbornica Slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,priprava podzakonskih aktov ZAID
1626,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,OSEBNO,Gospodarska zbornica Slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,priprava podzakonskih aktov ZAID
1626,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,OSEBNO,Gospodarska zbornica Slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,priprava podzakonskih aktov ZAID
1626,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,OSEBNO,Gospodarska zbornica Slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,priprava podzakonskih aktov ZAID
1626,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,OSEBNO,Gospodarska zbornica Slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,priprava podzakonskih aktov ZAID
1626,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,OSEBNO,Gospodarska zbornica Slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,priprava podzakonskih aktov ZAID
1627,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,OSEBNO,"EOCEN, razvoj informacijskih rešitev, svetovanje, storitve, trgovina in gradbeništvo, d.o.o.",Lobist je vpisan v register lobistov v RS,vpliv na odločanje v drugih zadevah,"Prikaz drevesne strukture in programa MikroPro z namenom, da se uporabi pri projektu II. tira."
1638,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,PO E-POŠTI,MC PA - PO POOBLASTILU ODVETNICA ,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog sprememb in dopolnitev Zakona o zdravstveni dejavnosti
1638,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,PO E-POŠTI,MC Public affairs,Lobist je vpisan v register lobistov v RS,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog sprememb in dopolnitev Zakona o zdravstveni dejavnosti
1638,Funkcionar,Nsi,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,PO E-POŠTI,MC PA - PO POOBLASTILU ODVETNICA ,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog sprememb in dopolnitev Zakona o zdravstveni dejavnosti
1638,Funkcionar,Nsi,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,13.03.2019,PO E-POŠTI,MC Public affairs,Lobist je vpisan v register lobistov v RS,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog sprememb in dopolnitev Zakona o zdravstveni dejavnosti
1644,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,14.03.2019,OSEBNO,PIRATSKA STRANKA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zakon o RTV, Zakon o avtorskih pravicah, Pravilnik o industrijski konoplji, priporočila za sprejemanje zakonov"
1644,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,14.03.2019,OSEBNO,PIRATSKA STRANKA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zakon o RTV, Zakon o avtorskih pravicah, Pravilnik o industrijski konoplji, priporočila za sprejemanje zakonov"
1644,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,14.03.2019,OSEBNO,PIRATSKA STRANKA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zakon o RTV, Zakon o avtorskih pravicah, Pravilnik o industrijski konoplji, priporočila za sprejemanje zakonov"
1644,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,14.03.2019,OSEBNO,PIRATSKA STRANKA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zakon o RTV, Zakon o avtorskih pravicah, Pravilnik o industrijski konoplji, priporočila za sprejemanje zakonov"
1644,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,14.03.2019,OSEBNO,PIRATSKA STRANKA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zakon o RTV, Zakon o avtorskih pravicah, Pravilnik o industrijski konoplji, priporočila za sprejemanje zakonov"
1644,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,14.03.2019,OSEBNO,PIRATSKA STRANKA SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zakon o RTV, Zakon o avtorskih pravicah, Pravilnik o industrijski konoplji, priporočila za sprejemanje zakonov"
