id,date,contact_type,institution,function,party,org_name,lobbyist_type,purpose,purpose_details
5K88K9J9IZB4H,2018-05-30,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o pogrebni in pokopališki dejavnosti
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
U1F4K73MM921H,2018-03-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,POLICIJSKI SINDIKAT SLOVENIJE - PSS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,POLICIJSKA ZAKONODAJA
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
868PL9JQS8C6H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,PricewaterhouseCoopers d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o revidiranju
I2LLL93C7996H,2018-02-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,"pro plus, kranjčeva ulica 26, 1000 ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o medijih
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
CHPGS7JAG9BZH,2018-01-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SINDIKAT DRŽAVNIH ORGANOV SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Ureditev delovno-pravnih razmerij in pogojev dela zaposlenih v Upravi RS za izvrševanje kazenjskih sankcij
MIF3S83BK4J3H,2018-02-23,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,"sindikat ministrstva za obrambo, dalmatinova 4, 1000 ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Vojaška zakonodaja
HKCIZ8BT7Z66H,2018-02-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,"sindikat vzgoje, izobraževanja, znanosti in kulture slovenije, oražnova ulica 3, ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Plače in regres zaposlenih na področju vzgoje in izobraževanja
4TR8U8J3EM84H,2018-02-20,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SKUPNOST OBČIN SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Energetskega zakona
I3AI25SI2QM7H,2018-05-18,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SKUPNOST OBČIN SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Financiranje občinskih nalog
SZ6MQ83CPTR7H,2018-03-13,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SKUPNOST OBČIN SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o stvarnem premoženju države in samoupravnih lokalnih skupnostih
R4F937BBE7E7H,2018-03-27,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,"skupnost organizacij za usposabljanje oseb s posebnimi potrebami v republiki sloveniji, linhartova 51, 1000 ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog zakona o socialnem vključevanju invalidov in Predlog novele Zakona o osebni asistenci
KRJBH9JM6LV5H,2018-03-23,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,"SLOVENSKA FUNDACIJA ZA UNICEF, USTANOVA",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zakonodaja, ki ureja zaščito otrok"
KH6AD9S2LTX6H,2018-03-09,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKA OGLAŠEVALSKA ZBORNICA - SOZ LJUBLJANA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog zakona o spremembah Zakona o medijih.
RBCQM9S51KB4H,2018-03-14,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKA OGLAŠEVALSKA ZBORNICA - SOZ LJUBLJANA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o medijih.
X18DP9S13LV6H,2018-03-02,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKA OGLAŠEVALSKA ZBORNICA - SOZ LJUBLJANA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o medijih
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
A3MM28BH4NX7H,2018-01-03,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,SLOVENSKI INŠTITUT ZA REVIZIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,predlog novele Zakona o revidiranju
MI2XV836DZ86H,2018-04-10,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,"solidarnost, Einspielerjeva 6, 1000 Ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Končno poročilo o investiciji v blok TEŠ 6
Q9UB68SZZ7B3H,2018-03-19,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,"svet za elektronske komunikacije republike slovenije, stegne 7, 1000 ljubljana",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Elektronska in digitalna pismenost
UXBKJ8JLK967H,2018-03-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,ŠOS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o skupnosti študentov
I6B9H9JTEPP6H,2018-04-18,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,ŠOS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o skupnosti študentov
RBFMQ9SI1S44H,2018-03-13,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,"študentsko društvo iskra, bergantova ulica 14, 1000 ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele Zakona o skupnosti študentov
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
1PX6P834BX46H,2018-01-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog novele energetskega zakona
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
F4N4K9SZAZU6H,2018-01-26,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,DeSUS,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Dvig minimalne plače oz. znižanje davkov
